BZCAT5 Source name,RA (J2000.0),Dec (J2000.0),Redshift,Class,Rad_opt_sp_index,alpha_1.1-2.3,alpha_2.3-4.8,alpha_4.8-7.7,alpha_4.8-11.2,alpha_7.7-11.2,alpha_11.2-21.7,alpha_7.7-21.7,alpha_4.8-21.7,var_1.1,var_2.3,var_4.8,var_7.7,var_11.2,var_21.7,universe_age_Gyr,comoving_distance_Mpc,lookback_distance_Mpc,luminosity_distance_Mpc,distance_modulus_mag,RA_sin,RA_cos,Dec_sin,ext_fuv,ext_nuv,log_nuF_fuv,log_nuF_nuv,log_nuF_g,log_nuF_r,log_nuF_i,log_nuF_z,log_nuF_y,log_nuF_Su,log_nuF_Sg,log_nuF_Sr,log_nuF_Si,log_nuF_Sz,log_nuF_J,log_nuF_H,log_nuF_K,log_nuF_w1,log_nuF_w2,log_nuF_w3,log_nuF_w4,tangent_wise,tangent_pstarrs,log_nu_radmax,i_abs,w1_abs,log_X_luminosity_W,log_nuF_X,log_gamma_luminosity_ph,log_nuF_gamma,log_radio_luminosity,log_nuF_1.4,log_nuF_143,log_nuF_4.8,nuv-g,g-r,r-i,i-z,z-y,y-w1,w1-w2,w2-w3,w3-w4,fuv-nuv,nuv-Su,Su-Sg,Sg-Sr,Sr-Si,Si-Sz,y-J,J-H,H-K,K-w1,g_var,r_var,i_var,z_var,y_var,Radio_radio_hard,IR_opt_hard,IR_UV_hard,IR_X_hard,radio_var,opt_var,shortwl_flux,radio_flux,cluster_kmeans,Anomaly
5BZQJ1159-2142,11 59 21.42,-21 42 44.89,0.617,BZQ,0.702,,-0.634,0.881,,,,-0.415,-0.009,,,0.162,0.158,,,7.748,2321.590629069473,1833.610700049519,3752.496057736768,42.871601223291975,0.0028056130918543,-0.9999960642598444,-0.3699489582960882,0.3252301080052981,0.3490010692266105,-11.99989873305879,-11.81709685582251,-12.118218095236136,-12.023678049838905,-12.385890767901213,-12.331150700918714,-12.178848109210666,,,,,,,,,-11.873444082490566,-11.84841111824458,-11.884264168953743,-11.754179397877008,-0.1080689220134729,0.6518790147127317,13.618286635393208,-24.005301525416,-29.58260166579685,,,111.51595103673924,-9.892198706868246,60.30489816901868,-13.34736693191689,,-12.967280533182011,0.0411821040155793,0.5067003326416,-0.6907001037597666,0.2901002960205083,0.4948994293212898,4.792300415039058,1.0459995269775408,2.746000289916994,2.4739999771118155,0.9005678612213153,,,,,,,,,,0.6242008209228516,1.08279991149902,0.1837005615234304,0.5423011779785156,1.1683998107910156,-0.3800863987348784,0.5374796496566336,-0.0313142624220699,,-0.9247167654042102,-1.2490793427006577,0.30671303564620184,0.2798067673329259,1,
5BZQJ1159+2914,11 59 31.82,+29 14 43.79,0.729,BZQ,0.799,-0.144,-0.126,0.177,0.082,-0.038,0.223,0.128,0.144,,0.37,0.726,0.833,0.624,0.929,7.089,2659.365180915936,2035.660977587932,4595.606036235752,43.311713956018586,0.0020493059956508,-0.9999979001702636,0.4885526720121809,0.144140996572803,0.1526328223144411,-12.211242377631788,-11.896705394587377,-11.524578105001762,-11.49147840384281,-11.438811269610197,-11.448310796133558,-11.45976802498215,-11.96063691334496,-11.8986356729481,-11.970590010090882,-12.01089284523019,-11.999181941995818,-10.677157794175049,-10.651910481950663,-10.620636339095064,-11.163844396821618,-11.126011215900828,-11.092264352059214,-10.97617951994732,-0.2055131683439022,-0.2523417363989403,13.50967638801765,-26.81311300387015,-31.79671361269584,88.25110189745354,-12.075720713938118,113.24306568376684,-9.318167439140527,63.027529315577006,-12.546162040916956,-10.741544708989224,-12.096191307786007,1.724303426513682,0.3530994720459013,0.3464995269775386,0.1295013122558579,0.0854998779296885,4.76859941864014,1.0780000686645508,2.9200000762939418,2.439000129699707,1.2299056257416403,0.3065033776855586,0.4580000000000019,0.1159999999999996,0.1089999999999982,0.2219999999999977,3.1216001205444286,0.8659993362426821,0.8280003280639594,-0.0470003662109306,0.0673999786376953,0.0778999328613281,0.2101993560791015,1.943499565124512,1.851600646972656,-0.4499707331309484,0.3128000537093687,0.7706941786865471,0.94970949803729,2.778762637289602,-0.5265764395423009,1.7578238294825255,2.008402270723109,1,
5BZQJ1159-2148,11 59 51.9,-21 48 53.71,0.927,BZQ,0.672,,0.408,-0.337,-0.752,-1.274,-0.32,-0.665,-0.562,,0.149,0.1,0.2,,,6.117,3202.918787336555,2333.623493863685,6167.28097815718,43.9504686755541,0.0005890485884835,-0.9999998265108652,-0.3716095945646794,0.3172278539739736,0.3405235628583597,-12.054575634671318,-11.587943138369807,-11.755537937765435,-11.736118217075234,-11.894690951006682,-11.947510631338638,-11.94336782966965,,,,,,-11.96595808409204,-11.99311022865477,-12.21063625974936,-12.0326443693558,-11.89121125862544,-11.849464211678354,-11.699379555042537,-0.3451856604456878,0.773886675888273,13.576591529482176,-26.31216851991445,-30.2634684008959,,,112.50962468189734,-9.892198706868246,63.19276100993636,-13.267284659650008,,-12.466577499992251,0.374998204060585,0.3188995208740266,-0.1816001434326182,0.0212009277343732,0.1244999542236335,3.8055989990234416,1.3369998931884697,2.9400005340576207,2.523999691009521,1.610144408884384,,,,,,1.1085989074707,0.7350006942749001,0.2059998931884799,1.7559995040893617,0.0562992095947265,0.0449981689453125,0.1828994750976562,0.1583003997802734,0.1389999389648437,-0.8007071596577564,0.0034796923812425,-0.3032681202556304,,-0.9730540902936462,1.5631105369361113,0.739184653699771,0.9551817205658452,2,
5BZGJ1200+4758,12 00 46.79,+47 58 28.3,0.27,BZG,0.4,,,,,,,,,,,,,,,10.495,1116.6904594280122,991.3371055338956,1418.064366404241,40.75847972031335,-0.0034026582547894,-0.999994210941644,0.7428472738797284,0.1659228572459992,0.1791034705099168,,,-12.811618247824027,-12.409558091342811,-12.314091256182463,-12.203190764395275,-12.176167835773166,-13.22703691334496,-12.3594356729481,-11.856190010090884,-11.72489284523019,-11.669181941995818,-12.037957687363525,-11.946310448381327,-11.997836436751312,-12.136244299165371,-12.41161111519282,,,2.000625459976357,-2.0540418435303374,,-22.071678801734244,-26.812479621131217,84.55971191594578,-12.657577319177792,,,,-14.210419287835574,,,,1.2755006103515605,0.4534987792968756,0.4305013580322274,0.181700271606445,4.128599189758299,0.2950000762939506,,,,,2.4720000000000013,1.5539999999999985,0.5380000000000003,0.3320000000000007,1.510599914550781,1.0319991531372086,0.6210000000000004,0.9650001220703092,0.7484989166259766,0.3370990753173792,0.2532997131347656,1.397399902343757,0.4857006072998082,,-0.0975198590103563,,0.2459662039849739,,-1.046222478350561,-0.268133415755456,-0.42903879195720046,0,
5BZGJ1201-0007,12 01 06.18,-00 07 01.59,0.165,BZG,0.373,,,,,,,,,,,,,,,11.609,701.294753237724,649.794745138604,816.9782779381673,39.5610525476743,-0.0048127268331778,-0.999988418763152,-0.002043924575061,0.1499321511446828,0.1621536401996945,-12.770895195803035,-12.573048427433276,-12.154698399191217,-11.932357889926797,-11.846770900957852,-11.837430620352308,-11.799208283771211,-12.177836913344962,-11.7850356729481,-11.480990010090885,-11.39249284523019,-11.346781941995818,-11.600357800278562,-11.659110503312968,-11.677036418440764,-11.972644140473962,-12.222811066364695,-12.941064248299448,,1.8001072902760953,-1.1299243955727614,14.361606726603094,-22.04255251715672,-26.02405284522069,85.01975862967912,-11.978810700930062,,,,-14.002613615602687,,,1.8398602731547984,0.826201492309572,0.4287991638183577,0.1766008300781258,0.2096987915039072,3.595200706481936,0.3579998016357404,1.0399999618530291,,0.9381800890550096,1.4543609598003044,1.285,1.0560000000000045,0.4309999999999974,0.3069999999999986,1.6622007522582969,0.6559992980957094,0.7050001831054686,0.5720004730224613,0.2135009765625,0.1172008514404296,0.1367988586425781,0.225799560546875,0.1555995941162109,,-0.3760401654068417,0.3502373610685811,-0.2440003654346334,,0.8588858476883396,0.16088595500219102,-0.2552223376849806,0,
5BZQJ1201+0900,12 01 27.4,+09 00 40.28,1.016,BZQ,0.313,,,,,,,,,,,,,,,5.746,3426.957855757333,2447.3042814874298,6902.668710789028,44.19508515100003,-0.0063558645655758,-0.999979801288818,0.1566273407497307,0.1370001852342467,0.1438542593279172,-11.598454182167211,-11.262545139781986,-11.400338328390434,-11.363478422153358,-11.515011049883636,-11.594791032949963,-11.578768488849338,-11.25983691334496,-11.2998356729481,-11.332590010090884,-11.42369284523019,-11.528381941995818,-11.57875789793481,-11.756710353776835,-11.830236406233736,-11.741044332734708,-11.6356112830395,-11.732264123177377,-11.728579536731988,0.0425301937553779,0.7661596929177041,15.343434743480824,-27.505984748168,-31.23708496789456,88.32277949078201,-12.397940008672036,,,,-14.623423042943488,,,0.4495022310285286,0.3624999847412127,-0.1639998779296902,-0.0461998291015604,0.154199310302733,3.623100738525389,1.2469997406005913,2.5940008163452117,2.1579995155334477,1.283335774093672,0.4731027406720827,0.2029999999999994,0.2140000000000022,-0.0180000000000006,-0.068999999999999,1.1651010208129904,0.3579999160766594,0.5659998397827106,1.533999961853029,0.1029987335205078,0.4037990570068359,0.2964000701904297,0.2472991943359375,0.1798992156982422,,-0.1206002331558639,-0.3730661432575139,0.7623287256325373,,0.3395930337001035,1.282569439642383,-0.7744906150119569,2,
5BZGJ1201-0011,12 01 43.66,-00 11 13.99,0.164,BZG,0.431,,,,,,,,,,,,,,,11.62,697.2221320319893,646.2974316023342,811.5369990198913,39.54654162329972,-0.0075382965306472,-0.9999715866390484,-0.0032675899145276,0.1739198381347803,0.1875789968934514,,-13.311770484755774,-12.441258329611138,-12.176718229282264,-12.080530636065276,-12.060751274649183,-12.038768324054416,-13.24303691334496,-12.520235672948102,-12.173790010090883,-12.09089284523019,-12.022781941995818,-11.822758187851804,-11.882710289689925,-12.004236516097016,-12.1266442320267,-12.404011093830515,-13.088664422249645,,1.7720360042640968,-1.300737658804436,,-21.443642255013582,-25.624541691964268,84.37778491499655,-12.2518119729938,,,,-14.391473966422806,,,2.9702655904112376,0.9317004699707034,0.4553006744384795,0.2026985321044918,0.1691003265380857,3.809100578308104,0.2899999618530291,1.1239995956420898,,,0.6381661031065526,2.109999999999996,1.1620000000000026,0.4170000000000016,0.3629999999999995,1.7050998840332028,0.6530008010864208,0.44599940490723,1.0050004882812509,0.2766017913818395,0.3563995361328125,0.2742996215820312,0.1581001281738281,0.5915012359619176,,-0.3234804577652408,0.9077593909252588,-0.1521991208367161,,-0.16294647906950688,-0.3781318911906368,-0.5804797123290009,0,
5BZBJ1202+4444,12 02 08.65,+44 44 22.48,0.297,BLLac,0.504,,0.41,-0.513,-0.466,-0.407,,,,,,0.156,0.158,,,10.233,1219.5947789367594,1071.5170120250784,1581.6381276027562,40.99553562854344,-0.0093555555294561,-0.9999562358327164,0.7038855286029784,0.0873095867307331,0.0936085357140389,-12.646313501568615,-12.465554349227537,-12.299538145284966,-12.164078116977578,-12.079050570147306,-12.087270970694108,-11.994687775958711,-12.03383691334496,-11.9678356729481,-11.830990010090884,-11.766092845230189,-11.728781941995818,-11.882757723984614,-11.868710304948712,-11.812636213972992,-12.004244329682948,-12.125211273884227,-12.327064309334602,-12.283779541309626,0.3542681355057901,-0.9262581148139,13.68849296781755,-22.896336425052237,-27.379535453067373,84.94510256080765,-12.585026652029182,,,58.027989985582415,-13.828566099056992,,-13.537976555364368,1.2090257124060777,0.6090002899169917,0.4274005584716818,0.132699127197263,0.3456009368896495,4.004898963928227,0.6809997558593714,2.3310003280639684,2.2569999694824183,0.8954610489833073,1.545625764285962,0.4679999999999999,0.6379999999999981,0.3720000000000034,0.2859999999999978,1.4448996734619186,0.8379996032714789,0.8900001983642589,0.8319994888305704,0.3416004180908203,0.069000244140625,0.6065006256103516,0.2926998138427734,0.2432003021240234,-0.2905895436926258,-0.0461607037369216,0.3403430753433092,0.4598153781449543,-0.94194406827096,0.12876169927068343,-0.014209190518462596,-0.8161240407631559,0,
5BZQJ1202+2756,12 02 34.0,+27 56 26.01,0.672,BZQ,0.584,,-0.709,0.435,0.061,-0.411,,,,,,0.236,,,,7.413,2490.3571142926985,1936.254707798557,4161.942266627158,43.09648025749055,-0.0111989619308526,-0.9999372896595422,0.4685552938530468,0.1253668803163402,0.1371359248009693,-12.258966864134372,-11.844624713592763,-11.702138426046684,-11.851078147495157,-11.865570827715668,-11.937350627676528,-12.032688471759492,-11.998636913344962,-11.9166356729481,-12.058590010090883,-12.121692845230193,-12.199181941995818,-12.111557809433837,-12.299910274431133,-12.252236528304048,-12.073844244233731,-12.048811279987744,-11.94826410791859,-11.780979553516657,-0.3452181102147563,0.9801164337701724,13.715271973007738,-25.53098041007844,-29.30648029563752,87.5923394498661,-12.275724130399212,,,60.0508208403166,-13.753501419204198,,-13.323306390375134,1.15020092141485,-0.1019990844726557,0.1785999908447273,-0.026199371337892,-0.124201660156249,3.925900917053221,1.045999526977539,3.0870008468627947,2.5669994354248047,1.4794185444846306,0.0813016751990289,0.5080000000000027,-0.059000000000001,0.0519999999999996,-0.0009999999999976,0.9679011993408224,0.3319998931884775,0.8689993362426716,1.7570004882812498,0.4258003234863281,0.3069000244140625,0.2338008880615234,0.1424999237060547,0.2280006408691406,-0.4301950288290648,-0.1832404522720772,-0.2041865663949789,0.2269128504114679,-0.2094558819160256,0.21797791575602285,0.5726640907736154,-0.4924970348395079,2,
5BZQJ1202-0528,12 02 34.21,-05 28 02.49,0.381,BZQ,0.568,-0.452,0.164,0.034,0.5,1.088,-0.298,0.203,0.15,,0.328,0.147,0.692,,0.664,9.478,1529.609502571578,1303.1796406610715,2112.020388345425,41.62349053167434,-0.0112142326028118,-0.9999371185165246,-0.0952786552469904,0.1732690552459997,0.1879591530598144,-11.073243154162508,-11.063277062289227,-11.30213838942559,-11.37719789847172,-11.48517061409262,-11.40395097557692,-11.560807899249728,,,,,,-11.629958047470945,-11.657910179826642,-11.566636189558928,-11.546644308320642,-11.477611099934032,-11.4254644253014,-11.346979538257868,-0.2200812256008137,0.7148652637269449,14.630375020214505,-25.00899121831985,-29.15149040960403,87.90016346556412,-11.55284196865778,,,60.34250342430045,-13.129596094720974,,-12.633997531251511,0.1968318847087395,0.0827014465332034,-0.0551000976562505,0.3562992248535153,-0.2779993591308596,4.064199325561527,1.1560001373291016,2.9659996032714826,2.3450002670288086,0.4684783978138149,,,,,,0.9921991729736384,0.7330007247924772,0.97799994659424,1.360999481201171,0.0314006805419921,0.0702991485595703,0.064300537109375,0.0459003448486328,0.2957992553710937,-0.4955985634694606,0.0075595141585882,-0.4143340376448048,0.0752308687237484,0.6809798757090871,2.07133381467398,1.7142668752790848,0.8669219037430609,2,
5BZBJ1202+3851,12 02 57.06,+38 51 47.41,,BLLac,0.461,,,-0.452,,,,,,,,,,,,,,,,,-0.0128758107574374,-0.999917103312739,0.6274626619942527,0.1346104807801015,0.1448305073895288,,-12.41672696055734,-12.36105849440606,-12.290077866733435,-12.13685073494223,-12.161190739981215,-12.14528819710129,-12.32063691334496,-12.234635672948102,-12.208590010090884,-12.17049284523019,-12.187181941995815,-12.029557620224852,-12.011910329362772,-12.096636171248385,-12.161044409028651,-12.19281114265864,-12.285864434456672,-12.307779327686578,0.1863440096501048,-0.7812689805767441,,,,,-12.619788758288394,,,,-14.473660722610155,,,0.9331563679278538,0.4478017883300786,0.5978995208740194,0.0924001159668002,0.153899307250974,3.989399818420415,0.9040002822875994,2.6029996871948207,2.094000816345215,,0.7065572926104693,0.5180000000000007,0.3610000000000006,0.3050000000000032,0.1509999999999998,1.4544009857177755,0.8469992828369204,0.5380003662109285,1.1499991836547905,0.1557998657226633,0.7150001525878906,0.8563003540039062,0.3765010833740234,0.3826007843017578,,-0.0559604077164088,0.2239158178987015,0.4269776156297542,,-0.7282826219049121,-0.15689584674409884,-0.6492237961411644,0,
5BZBJ1203+6031,12 03 03.5,+60 31 19.09,0.065,BLLac,0.472,,0.162,-0.019,-0.171,-0.363,0.036,-0.108,-0.08,,-0.132,0.114,0.143,0.148,,12.833,283.23940873667806,274.4598027812718,301.64815691245497,37.397503380481645,-0.0133441005212189,-0.999910963526893,0.8705444464195942,0.1106152381639996,0.1194023136732779,,-11.67524111804384,-11.139818168478325,-11.080998136508828,-11.18145098518637,-11.139070790640394,-11.090048225177462,-11.38343691334496,-11.0134356729481,-10.833790010090883,-10.75329284523019,-10.727181941995818,-10.945958044419188,-10.947910448381329,-11.07023639707846,-11.07984438156283,-11.21161111519282,-11.349464211678354,-11.418979469593316,0.3905742926049106,-0.0316488335934558,14.29162922879321,-21.54230313939278,-26.092503075305864,82.69058396892291,-12.1249387366083,105.78097342000092,-10.193228702532227,55.81976734587633,-13.572838597074034,,-13.09541968576146,2.13254257646344,0.417400299072268,-0.0363004302978531,0.2592006149292007,0.2366993637084959,4.054299957275392,0.6540002822875994,2.4910001754760707,1.9749999046325684,,1.1958426863267242,1.2279999999999998,0.7449999999999992,0.4109999999999978,0.2580000000000009,1.52529999542236,0.7980000457763712,0.44400009918213,1.2869998168945305,0.2458000183105468,0.0560998916625976,0.5090999603271484,0.1034002304077166,0.4301004409790021,-0.4774189113125739,-0.0301601300064504,0.4636300028510209,0.9133276214154796,-1.1088488090764166,0.47163266594407915,2.0124623441906597,-0.0644847130920865,2,
5BZQJ1203+4803,12 03 29.85,+48 03 13.6,0.817,BZQ,0.414,,-0.832,1.739,1.152,0.41,0.305,0.343,0.78,,0.658,0.512,0.4,,,6.629,2909.010341991686,2176.524934338701,5282.320671526287,43.61412381097996,-0.0152601303099488,-0.9998835574320258,0.743772543551357,0.1673626826793647,0.1783950725722779,-11.018203863189164,-10.87529589448424,-11.487418247824028,-11.611277976596718,-11.743251021807463,-11.7228710073152,-11.859168238605196,-11.04863691334496,-11.1206356729481,-11.216990010090884,-11.36369284523019,-11.432381941995818,-11.509157867417237,-11.771110176774885,-11.872236384871428,-11.980644323579437,-11.897611176227976,-12.135864434456677,-12.169379440601617,0.3071222974234193,1.1360911695091496,,-26.35442347833836,-30.05712365076267,88.69393471834825,-12.00436480540245,,,60.45050594052943,-14.047691990337874,,-13.035504660444907,-0.7363206807998175,-0.0392991027832039,-0.1151009216308587,0.2042001647949192,-0.2266001281738283,3.7251001358032183,1.1909999847412198,2.2399997711181605,2.065000534057617,0.8008330898929152,0.0329796274277178,0.1230000000000046,0.0549999999999961,-0.157,0.0210000000000043,2.04010047149658,0.1480002822875992,0.4969994506835995,1.0399999313354409,0.042999267578125,0.0233001708984375,0.0960006713867187,0.0909004211425781,0.2314014434814453,-1.0121873298929671,-0.1543601544205124,-1.0223152817437349,0.1067536291744737,0.827402316399277,2.0415684748391136,0.9090430411453215,-0.38886871439706794,2,
5BZBJ1203+5430,12 03 31.67,+54 30 08.89,0.478,BLLac,0.603,,,0.013,,,,,,,,0.0,,,,8.703,1868.8904438721024,1540.6913527868223,2761.4971835358333,42.205723023104525,-0.0153924688991894,-0.9998815289328968,0.8141405458605309,0.1289946887894413,0.1353755354827857,-13.095834380745131,-12.92846182932004,-12.872618345480278,-12.602358475864296,-12.499371230547698,-12.438911278311297,-12.401968171466525,-12.64743691334496,-12.5398356729481,-12.418190010090884,-12.33169284523019,-12.29118194199582,-12.2167582244729,-11.962310329362772,-12.342236519148772,-12.399044134370447,-12.559211289143017,-12.729064355110973,,0.5714471900837054,-1.5289656674539591,14.236482124288829,-23.055722168612338,-27.602723335909705,,,,,58.46371935253097,-13.996539467890493,,-13.721246399047171,0.9335939121490496,0.9459998931884784,0.4722998046874984,0.3044000091552661,0.2065007171630917,4.036100440979009,0.5829992294311506,2.4110002517700195,,0.8619945466933459,1.168894464517212,0.5719999999999992,0.6000000000000014,0.4260000000000019,0.2939999999999969,1.6280994110107407,1.4390007934570388,-0.2000005035400391,1.1690007400512687,0.1787986755371058,0.1944999694824218,0.2860012054443324,0.2898998260498047,0.4106998443603586,-0.2752930688433217,-0.0598400585953182,0.3692505401770223,,-0.8870631280081912,0.052973608056717816,-0.7816710389677287,-1.1793096491985386,0,
5BZQJ1203+4510,12 03 35.4,+45 10 49.58,1.075,BZQ,0.428,,-0.368,0.717,,,,,,,,0.314,,,,5.519,3569.1233593381394,2516.816466380897,7398.863560947212,44.34582509384988,-0.0156636894485058,-0.9998773168908578,0.7093301289860519,0.1106152381639996,0.1194023136732779,,-11.56720887804384,-11.748778349142388,-11.731517918002968,-11.847410915606291,-11.85615109764723,-11.890888441241916,-11.65303691334496,-11.7106356729481,-11.698990010090885,-11.78169284523019,-11.897981941995818,-12.193157675156492,-12.210310121843245,-12.160636329939788,-12.20064439987338,-12.178411041950632,-12.428664193367808,-12.294579330738337,0.2010021671650839,0.5309104871102955,12.839471752066014,-26.82572502671121,-30.238824742897734,88.46161610891194,-12.397940008672036,,,59.877356284560605,-14.262807357295262,,-13.590912630552165,0.3400615248032856,0.3135012969970709,-0.074900802612305,0.1313996734619138,0.0272995910644517,3.254400451660155,1.0390005111694407,2.210000038146969,2.4840002059936506,,0.2517620863267211,0.1590000000000024,0.3249999999999993,0.0030000000000001,-0.0979999999999989,0.4094014587402341,0.7599999389648424,0.8739994506836002,1.2109996032714785,0.077301025390625,0.3584003448486328,0.0860004425048828,0.195199966430664,0.3009986877441406,-0.6718947267430977,-0.3310001263443407,-0.6112021639067908,0.2195289667214055,0.014499055351723751,0.7543565222335082,0.4149145580168012,-1.243660945756137,2,
5BZBJ1203+5819,12 03 55.33,+58 19 45.51,,BLLac,0.531,,,0.289,,,,,,,,0.045,,,,,,,,,-0.0171128451782955,-0.9998535645432804,0.8510797909933665,0.1186124499518052,0.1278779267558797,-12.953249796280186,-12.6566168728108,-12.946338352804498,-12.86095832937992,-12.777570998614104,-12.680670769278088,-12.659847810138402,-12.33303691334496,-12.2774356729481,-12.212590010090883,-12.16169284523019,-12.12958194199582,,,,-12.413044073335293,-12.496411072468211,-12.524264321541636,-12.37617951994732,-0.0424114301841771,-0.9976222937965404,,,,,,,,,-14.181774106386044,,-13.767003889607846,0.0696815025654089,0.4838002777099639,0.4233000183105453,0.3955007019043002,0.1662003479003821,4.645799690246591,0.7749996185302699,2.765999794006349,2.51900005340576,1.185145476804074,1.2752820732441208,0.4420000000000001,0.4580000000000019,0.3369999999999997,0.2729999999999961,,,,,0.3945999145507848,0.4081001281738281,0.4097003936767578,0.4469013214111363,0.4610996246337926,-0.4147702167781979,0.281159926145893,0.1602058003425899,,-0.7578583565075664,-0.6898412394345261,-0.9821966236340524,-1.389845572798754,1,
5BZBJ1204+1145,12 04 12.11,+11 45 55.4,0.296,BLLac,0.35,,,,,,,,,,,,,,,10.243,1215.8119239193918,1068.5992678328682,1575.5177227825302,40.98711646428245,-0.0183329294780259,-0.9998319377259128,0.203904702462051,0.2292273379612401,0.2472801089514514,-11.809533121076411,-11.907221399932572,-12.320098051290824,-12.133277842319377,-12.091211001055507,-12.127230638662857,-12.09368806892746,-11.86783691334496,-11.861035672948098,-11.815390010090884,-11.79009284523019,-11.781581941995816,-11.64635785826196,-11.607510283586407,-11.721836326888033,-12.203844167939785,-12.37761109993403,-12.811064324593396,,1.1192278458780902,-0.6692206158918442,,-22.857516183520733,-26.87211669316429,86.4499363104027,-11.928117992693874,109.08712925055138,-10.193228702532227,,-14.67778070526608,,,-0.2382064258459806,0.7374007415771473,0.3199987945556657,0.0632010345458979,0.1979993743896493,3.75340010070801,0.5489997863769513,1.7519998550414986,,0.19934247099021,0.5647933910485499,0.3200000000000038,0.4099999999999966,0.2729999999999997,0.2140000000000022,2.28340007019043,0.899999992370601,0.4639998626708994,0.1060001754760797,0.0454998016357457,0.2796001434326207,0.1588001251220667,0.3545989990234375,0.2199001312255859,,-0.2864000988785218,-0.4703897000014585,-0.4494931072401567,,0.6798451905445079,-0.0473117772310821,-0.8199574014856724,0,
5BZGJ1204-0710,12 04 16.66,-07 10 08.9,0.184,BZG,0.26,,-0.092,-0.529,,,,0.138,-0.071,,,,0.859,,,11.395,778.2574879383102,715.3251681720021,921.4150444147834,39.8222764946136,-0.018663758196413,-0.9998258168951158,-0.1247988346522426,0.1513499750360628,0.1614369810181193,-11.483906106246485,-11.549839611105904,-11.50721806471856,-11.452598350131876,-11.34493091072348,-11.39439113670973,-11.378368049396212,,,,,,-11.363557797226802,-11.377510314103985,-11.443436403181977,-11.440244390718105,-11.596411072468213,-11.917864403939095,-11.898579422291071,0.5843570536569165,-0.4546129745085053,13.632758668618552,-23.558376439681965,-27.61627616654965,85.21156461197188,-12.0,108.01427199059812,-10.193228702532227,57.74785236330135,-13.625985259708088,,-13.216096420727265,0.900539068518011,0.4068995056152324,0.4840002899169953,0.0295995635986301,0.1542006683349619,3.874099494934088,0.5930004119872994,2.0319995880126958,2.197000503540039,0.2787294059820588,,,,,,1.202100173950198,0.7679997634887687,0.5849997482299809,1.31899980926514,0.159799575805664,0.1351985931396484,0.0414009094238281,0.1914997100830078,0.3072004318237322,-0.409888838980823,-0.251480161744734,-0.0465714613623085,0.4035889275317874,1.6615990610339317,1.095240157950755,1.3705618034650622,-0.2555697133062849,2,
5BZQJ1204-5055,12 04 58.91,-50 55 56.6,1.083,BZQ,0.637,,,0.407,,,,0.05,0.162,,,0.092,0.47,,,5.49,3588.025376401036,2525.908370474564,7466.648905866687,44.36562865283148,-0.0217356367926564,-0.9997637531403196,-0.7764027995153714,1.175772368076154,1.258950514320366,,,,,,,,,,,,,,,,-12.487044241181971,-12.50561097786372,-12.759864220833627,,0.5362203950171246,,12.863226255320695,,-29.54262869860785,,,,,61.215082134655226,-14.154901959985745,,-13.113791375832502,,,,,,,0.9370002746581996,2.1999998092651403,,,,,,,,,,,,,,,,,-1.041110584153241,,,,-0.16237865416158523,,-0.4707892211377541,-0.5736672889762109,3,
5BZQJ1205-2634,12 05 33.2,-26 34 04.51,0.789,BZQ,0.858,-0.854,-0.226,-1.239,-0.407,0.642,-0.17,0.124,-0.303,,0.596,0.504,0.477,0.036,0.461,6.77,2831.023731648018,2133.2693079591754,5061.660259424932,43.52146495894263,-0.0242286166846645,-0.9997064439792052,-0.4472583705992271,0.587886184038077,0.6294752571601829,-11.973964302645678,-11.65260462064908,-11.827777958517387,-12.12451789969242,-12.155451119463711,-12.176311290518322,-12.196248072589572,,,,,,-12.180757754502196,-12.10831035072508,-12.039836494734711,-11.801844122163418,-11.73681100532954,-11.92306421778187,-11.917379585560113,0.2062061069725382,1.1300027069810274,13.960236186220383,-25.231264382160404,-30.41146530226538,88.15660763803115,-12.200659450546418,111.42135047625396,-10.193228702532227,62.90342038551024,-12.635336459105234,,-12.34148778320447,0.356051857878878,-0.4714996337890618,0.1374986419677739,0.1010997009277367,0.0643009948730437,5.014800224304196,1.1459999084472692,2.369999885559082,2.162999629974365,1.2469623731221056,,,,,,1.2038003387451148,0.9839995651245116,0.9209996109008802,1.9060007095336893,0.0663986206054723,0.5843009948730433,0.1367988586425816,0.4913997650146484,0.5873012542724609,-0.2938486759007652,0.4186401141341722,-0.0842063846804617,0.4638484452168772,1.0421758323664063,-0.072949354321486,0.475920794739242,1.6357601232414216,1,
