BZCAT5 Source name,RA (J2000.0),Dec (J2000.0),Redshift,Rmag,Class,Flux_density1.4,Flux_density143,X-ray_flux,Fermi_flux,Rad_opt_sp_index,Flux_density4.8,alpha_1.1-2.3,alpha_2.3-4.8,alpha_4.8-7.7,alpha_4.8-11.2,alpha_7.7-11.2,alpha_11.2-21.7,alpha_7.7-21.7,alpha_4.8-21.7,var_1.1,var_2.3,var_4.8,var_7.7,var_11.2,var_21.7,u,g,r,i,z,extinction_r,PSTARRS_offset,gMeanPSFMag,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,rMeanPSFMag,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,iMeanPSFMag,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,zMeanPSFMag,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,yMeanPSFMag,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,GALEX_offset,fuv_mag,nuv_mag,e_bv,w1,w2,w3,w4,J,H,K,WISE_offset,ext_U,ext_B,ext_V,ext_R,ext_I,ext_J,ext_H,ext_K,ext_SDSS_u,ext_SDSS_g,ext_SDSS_r,ext_SDSS_i,ext_SDSS_z,ext_PS1_g,ext_PS1_r,ext_PS1_i,ext_PS1_z,ext_PS1_y
5BZQJ2159-1500,21 59 20.2,-15 00 37.0,2.27,18.2,7211,83.0,,0.14,,0.545,69.0,,,-1.245,,,,,,,,0.41,,,,,,,,,,0.7633828880504816,18.762399673461918,8.0,18.718799591064453,18.94440078735352,18.53969955444336,6.0,18.512300491333008,18.562599182128903,18.41069984436035,29.0,18.35300064086914,18.47330093383789,18.17970085144043,10.0,18.107500076293945,18.384899139404297,18.011699676513672,8.0,17.840299606323242,18.172700881958008,,,,,15.33100032806396,14.35200023651123,11.31400012969971,8.456999778747559,16.97599983215332,15.94400024414062,15.64700031280518,0.8618760263643008,0.17,0.143,0.108,0.085,0.059,0.028,0.018,0.012,0.167,0.13,0.09,0.067,0.05,0.125,0.089,0.066,0.052,0.043
5BZQJ2200-1945,22 00 07.76,-19 45 47.41,1.198,19.1,7211,106.0,,,,0.649,114.0,,-0.066,-0.712,-0.822,-0.96,0.127,-0.266,-0.406,,0.382,0.511,0.017,,,,,,,,,0.0548093934974997,18.850799560546875,9.0,18.786500930786133,18.90819931030273,18.32110023498535,10.0,18.199199676513672,18.461200714111328,18.106599807739254,19.0,18.068500518798828,18.17410087585449,18.603099822998047,6.0,18.58989906311035,18.62779998779297,18.312000274658203,12.0,18.092500686645508,18.53009986877441,0.3453487261010382,,19.4027843,0.0287287962,14.4350004196167,13.14700031280518,10.37100028991699,7.751999855041504,,,,0.1810074914660005,0.125,0.104,0.079,0.062,0.043,0.02,0.013,0.009,0.122,0.095,0.066,0.049,0.036,0.091,0.065,0.048,0.038,0.031
5BZQJ2200+0234,22 00 49.4,+02 34 30.1,1.323,20.3,7211,77.0,,,,0.701,87.0,,,1.186,,,,,,,,0.18,0.502,,,20.691,20.749,20.284,20.096,19.902,0.12,0.1849762813753871,20.881999969482425,10.0,20.42889976501465,21.14310073852539,20.343700408935547,11.0,20.24679946899414,20.4552001953125,19.451000213623047,24.0,19.10569953918457,20.004600524902344,19.900400161743164,10.0,19.59309959411621,20.21649932861328,19.34140014648437,6.0,18.953100204467773,19.372299194335938,1.170798897880658,22.7845211,21.7462387,0.0507242531,15.0930004119873,13.95100021362305,10.80399990081787,8.32699966430664,,,,0.3258745206909745,0.221,0.185,0.14,0.111,0.077,0.036,0.023,0.015,0.216,0.169,0.117,0.087,0.064,0.162,0.116,0.086,0.067,0.055
5BZQJ2200-1632,22 00 54.88,-16 32 32.71,0.836,20.5,7211,240.0,,,,0.814,163.0,,0.167,-0.271,-0.372,-0.5,0.309,0.017,-0.074,,0.193,0.166,0.235,0.03,,,,,,,,0.0157911460984752,20.14949989318848,8.0,20.02059936523437,20.275999069213867,20.097000122070312,6.0,20.024900436401367,20.319599151611328,20.27470016479492,19.0,20.058500289916992,20.41399955749512,19.83060073852539,6.0,19.18180084228516,19.964799880981445,19.35950088500977,8.0,19.211599349975582,19.717100143432617,0.8195126689849621,20.5344219,19.912611,0.0329892673,15.19799995422363,14.21700000762939,11.81700038909912,,,,,0.1732469128552659,0.143,0.119,0.09,0.071,0.05,0.023,0.015,0.01,0.139,0.109,0.075,0.056,0.042,0.104,0.075,0.055,0.043,0.036
5BZQJ2201+5048,22 01 43.54,+50 48 56.41,1.899,18.8,7211,770.0,345.0,0.42,,0.6,636.0,,-0.285,0.435,0.385,0.322,-1.816,-1.043,-0.58,,,0.929,0.087,,,,,,,,,0.0321922915634793,19.23600006103516,6.0,19.180599212646484,19.24959945678711,19.1643009185791,5.0,19.141599655151367,19.267099380493164,18.50979995727539,8.0,18.43280029296875,18.632099151611328,18.199199676513672,6.0,18.02890014648437,18.59079933166504,17.992700576782227,12.0,17.566499710083008,18.24760055541992,,,,,14.84200000762939,13.49499988555908,10.25699996948242,7.848000049591064,,,,0.1239463367798929,2.536,2.122,1.605,1.269,0.881,0.415,0.263,0.177,2.48,1.933,1.337,0.994,0.739,1.856,1.329,0.984,0.774,0.636
5BZBJ2201-1707,22 01 55.83,-17 07 00.29,0.169,16.8,7390,4.0,,2.21,,0.117,,,,,,,,,,,,,,,,,,,,,,0.2137380309052774,18.63129997253418,5.0,18.560300827026367,18.81579971313477,18.06599998474121,8.0,17.899700164794922,18.20359992980957,17.596200942993164,23.0,17.426000595092773,17.759000778198242,17.241899490356445,6.0,17.146699905395508,17.452999114990234,17.09280014038086,9.0,16.82740020751953,17.35140037536621,1.072630099508381,21.1202717,21.070179,0.03842266,13.53800010681152,13.23900032043457,11.39799976348877,,15.53800010681152,14.71500015258789,14.0930004119873,0.1909492791599697,0.165,0.138,0.104,0.083,0.057,0.027,0.017,0.012,0.161,0.126,0.087,0.065,0.048,0.121,0.087,0.064,0.05,0.041
5BZQJ2202-8338,22 02 19.22,-83 38 11.79,1.865,19.3,7211,1100.0,408.0,,2.9e-09,0.827,768.0,,-0.345,-1.07,,,,-0.161,-0.446,,,0.045,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.428860423631822,,22.7271423,0.1529207,14.03999996185303,12.93400001525879,9.722000122070312,7.382999897003174,,,,0.676289860944982,0.657,0.55,0.416,0.329,0.228,0.108,0.068,0.046,0.643,0.501,0.346,0.257,0.192,0.481,0.344,0.255,0.2,0.165
5BZBJ2202+4216,22 02 43.29,+42 16 40.0,0.069,12.5,7300,6051.0,4377.0,10.4,1.6e-09,0.286,3788.0,0.377,-0.009,0.381,0.261,0.109,-0.274,-0.136,0.026,0.666,0.712,0.753,0.85,0.795,0.814,,,,,,,0.0348878016594157,15.711799621582031,4.0,15.71090030670166,15.777600288391112,15.00160026550293,4.0,14.976400375366213,15.01389980316162,13.776700019836426,8.0,13.518400192260742,14.243300437927246,13.309399604797363,10.0,13.047599792480469,13.963600158691406,13.197099685668944,5.0,13.072500228881836,13.197400093078612,,,,,8.666000366210938,7.673999786376953,4.85699987411499,2.665999889373779,12.20100021362305,11.29500007629395,10.48499965667725,0.09434048981220912,1.425,1.192,0.901,0.713,0.495,0.233,0.148,0.099,1.394,1.086,0.751,0.558,0.415,1.043,0.747,0.553,0.435,0.357
5BZQJ2202-2335,22 02 55.99,-23 35 10.21,2.12,18.7,7211,502.0,,,,0.744,441.0,-0.134,0.224,0.228,-0.215,-0.774,0.311,-0.081,0.016,,0.639,0.494,0.503,0.402,0.426,,,,,,,0.1363637318833722,18.018699645996094,11.0,17.953100204467773,18.094600677490234,18.003400802612305,12.0,17.9689998626709,18.041400909423828,17.827600479125977,17.0,17.767799377441406,18.25659942626953,17.711299896240234,9.0,17.670900344848633,17.744300842285156,17.74570083618164,15.0,17.623899459838867,18.292699813842773,0.5345087762096111,21.22633,19.256115,0.03062408,14.66499996185303,13.67599964141846,10.41499996185303,7.804999828338623,16.95899963378906,16.32699966430664,15.30399990081787,0.1287793337935752,0.133,0.111,0.084,0.066,0.046,0.022,0.014,0.009,0.13,0.101,0.07,0.052,0.039,0.097,0.069,0.051,0.04,0.033
5BZQJ2203+3145,22 03 14.98,+31 45 38.3,0.295,14.3,7211,2878.0,2036.0,3.22,,0.494,2724.0,0.208,0.385,0.328,0.007,-0.397,0.02,-0.131,0.013,0.424,0.305,0.597,0.528,0.48,0.59,,,,,,,0.0623417462229299,15.68630027770996,9.0,15.656900405883787,16.624900817871094,15.589900016784668,9.0,15.569700241088867,15.599200248718262,15.690299987792969,11.0,15.642800331115724,15.725600242614746,15.01159954071045,7.0,14.972800254821776,15.049500465393066,15.52400016784668,8.0,15.415499687194824,15.570199966430664,0.2904910048951027,16.5326862,16.2440186,0.12499734,10.85099983215332,9.815999984741211,7.184999942779541,5.054999828338623,14.46599960327148,13.45800018310547,12.34000015258789,0.01728837767721484,0.533,0.446,0.337,0.267,0.185,0.087,0.055,0.037,0.522,0.406,0.281,0.209,0.155,0.39,0.279,0.207,0.163,0.134
5BZQJ2203+1725,22 03 26.87,+17 25 48.1,1.076,17.0,7211,593.0,964.0,0.46,6.5e-09,0.625,888.0,0.967,0.206,0.291,0.147,-0.034,0.071,0.033,0.114,,0.443,0.417,0.475,0.487,0.522,17.923,17.442,16.96,16.7,16.378,0.13,0.365101404752598,17.62540054321289,5.0,17.242399215698242,19.126399993896484,17.4153995513916,8.0,17.1968994140625,19.07159996032715,19.20840072631836,6.0,19.18610000610352,19.22470092773437,16.513999938964844,6.0,16.50349998474121,16.729700088500977,17.44860076904297,5.0,17.155099868774414,17.770099639892578,0.3360445521431379,,19.4129734,0.055750832,11.39000034332275,10.30700016021729,7.406000137329102,5.065000057220459,14.18900012969971,13.33600044250488,12.44499969482422,0.4038167683528725,0.242,0.202,0.153,0.121,0.084,0.04,0.025,0.017,0.237,0.184,0.128,0.095,0.071,0.177,0.127,0.094,0.074,0.061
5BZQJ2203+7151,22 03 30.47,+71 51 08.49,1.535,18.8,7211,226.0,,,,0.556,187.0,,0.017,-1.14,-0.428,0.47,,,,,,0.021,0.298,,,21.336,20.127,18.794,17.997,17.498,2.26,0.0492389798263396,19.7859001159668,11.0,19.743000030517575,19.93549919128418,18.635299682617188,11.0,18.60140037536621,18.67480087280273,17.889400482177734,12.0,17.84589958190918,17.927900314331055,17.468299865722656,11.0,17.41469955444336,17.52519989013672,17.227500915527344,14.0,17.17099952697754,17.416000366210938,,,,,13.59000015258789,12.50899982452393,9.868000030517578,7.73799991607666,15.71199989318848,14.71399974822998,14.47500038146973,0.1276497708488918,4.281,3.582,2.709,2.143,1.487,0.7,0.444,0.298,4.187,3.263,2.257,1.677,1.248,3.133,2.243,1.662,1.306,1.074
5BZUJ2204+0440,22 04 17.64,+04 40 01.99,0.027,14.1,7900,468.0,252.0,0.72,6e-10,0.355,514.0,-0.582,0.039,-1.045,-0.613,-0.068,-0.554,-0.378,-0.587,0.529,0.67,0.362,0.444,0.398,0.474,16.686,14.959,14.143,13.716,13.495,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,11.11699962615967,10.66600036621094,8.423999786376953,6.248000144958496,13.74699974060059,12.86499977111816,12.36699962615967,0.2520886353914091,0.19,0.159,0.12,0.095,0.066,0.031,0.02,0.013,0.185,0.144,0.1,0.074,0.055,0.139,0.099,0.074,0.058,0.048
5BZQJ2206-1835,22 06 10.42,-18 35 38.68,0.619,18.5,7211,6399.0,545.0,0.08,,0.923,4078.9999999999995,-0.406,-0.34,-0.378,-0.598,-0.875,-0.688,-0.755,-0.637,-0.027,0.054,0.309,0.088,0.216,0.316,,,,,,,0.0190753136248878,18.6382999420166,10.0,18.57110023498535,18.678600311279297,18.404199600219727,10.0,18.36930084228516,18.465599060058597,18.120399475097656,30.0,18.054500579833984,18.165700912475582,18.07010078430176,5.0,18.019100189208984,18.388500213623047,17.964099884033203,11.0,17.874099731445312,18.024900436401367,0.8648887958283877,20.6778927,19.4254246,0.0267296024,14.27099990844727,13.27200031280518,9.916000366210938,7.230000019073486,16.92900085449219,16.08600044250488,15.33199977874756,0.2180076841917968,0.116,0.097,0.073,0.058,0.04,0.019,0.012,0.008,0.113,0.088,0.061,0.045,0.034,0.085,0.061,0.045,0.035,0.029
5BZQJ2206-2119,22 06 41.38,-21 19 40.51,0.577,18.6,7211,139.0,,0.83,,0.654,194.0,-1.021,0.359,-0.552,-0.769,-1.044,0.254,-0.215,-0.321,,0.1,0.301,0.238,,,,,,,,,0.040495818330899,18.892000198364254,10.0,18.863800048828125,18.983800888061523,19.047100067138672,8.0,19.00119972229004,19.15900039672852,18.72410011291504,16.0,18.609899520874023,18.83300018310547,18.9153995513916,8.0,18.746999740600582,19.06410026550293,18.534299850463867,11.0,18.364599227905277,18.727100372314453,0.7209626565945508,19.82206,18.82197,0.0424449444,13.55000019073486,12.4040002822876,9.54699993133545,7.092999935150146,16.43000030517578,15.59899997711182,14.99699974060059,0.1173901052536594,0.183,0.154,0.116,0.092,0.064,0.03,0.019,0.013,0.179,0.14,0.097,0.072,0.053,0.134,0.096,0.071,0.056,0.046
5BZBJ2206-0031,22 06 43.29,-00 31 02.49,,19.7,7300,152.0,267.0,0.2,6e-10,0.764,148.0,,0.126,0.585,-0.083,-0.927,0.746,0.141,0.28,,0.142,0.211,0.316,0.23,0.53,20.955,20.275,19.715,19.294,18.857,0.26,0.1047580600434863,19.3439998626709,8.0,18.96419906616211,20.48870086669922,18.85980033874512,12.0,18.6117000579834,20.116500854492188,18.80150032043457,15.0,18.492000579833984,19.629199981689453,18.31730079650879,9.0,18.27589988708496,19.133699417114254,18.02890014648437,10.0,17.823999404907227,18.698999404907227,0.2313147526622243,,21.6849728,0.11330995,13.36900043487549,12.38599967956543,9.302000045776367,7.126999855041504,17.21699905395508,16.21199989318848,15.32999992370605,0.1723688787162276,0.492,0.412,0.311,0.246,0.171,0.08,0.051,0.034,0.481,0.375,0.259,0.193,0.143,0.36,0.258,0.191,0.15,0.123
5BZQJ2206-7735,22 06 44.45,-77 35 23.78,0.98,17.3,7211,428.0,,,,0.572,201.0,,,-1.381,,,,,,,,0.7,0.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03956741721052721,21.4625359,19.8097382,0.173244685,13.73900032043457,12.49300003051758,9.734000205993652,7.633999824523926,16.20400047302246,16.00600051879883,15.18000030517578,0.1729703790830428,0.752,0.629,0.476,0.376,0.261,0.123,0.078,0.052,0.735,0.573,0.396,0.294,0.219,0.55,0.394,0.292,0.229,0.189
5BZQJ2207+0041,22 07 19.78,+00 41 57.3,1.898,19.7,7211,164.0,,0.3,,0.717,177.0,-0.897,0.135,0.187,0.166,0.14,0.265,0.22,0.209,,,0.387,0.434,0.71,0.666,20.086,19.83,19.725,19.507,19.512,0.13,0.05242329658957,19.822399139404297,14.0,19.685800552368164,19.92679977416992,19.80299949645996,9.0,19.77389907836914,19.863300323486328,19.51609992980957,21.0,19.41160011291504,19.66200065612793,19.42300033569336,12.0,19.209400177001957,19.6830997467041,19.392799377441406,8.0,19.30389976501465,19.647300720214844,0.4988797468582093,21.5819511,21.0503635,0.05976193,15.86200046539307,14.60400009155273,11.13300037384033,8.77299976348877,,,,0.1026869805680539,0.252,0.211,0.16,0.126,0.088,0.041,0.026,0.018,0.247,0.192,0.133,0.099,0.074,0.185,0.132,0.098,0.077,0.063
5BZQJ2207-5346,22 07 43.73,-53 46 33.81,1.215,18.2,7211,1799.0,426.0,0.52,1.2e-09,0.805,1585.0,-0.233,-0.379,-0.67,-0.394,-0.045,-0.073,-0.063,-0.253,-0.034,0.339,0.948,0.205,0.093,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247282496369804,,18.3377914,0.0237433966,13.90799999237061,12.75699996948242,9.807000160217285,7.242000102996826,16.22999954223633,15.15799999237061,14.47200012207031,0.06427812067046523,0.103,0.086,0.065,0.051,0.036,0.017,0.011,0.007,0.1,0.078,0.054,0.04,0.03,0.075,0.054,0.04,0.031,0.026
5BZQJ2207+1652,22 07 52.86,+16 52 17.79,1.639,19.9,7211,221.0,169.0,,,0.772,326.0,-0.072,0.53,-0.213,-0.46,-0.772,-0.112,-0.35,-0.307,0.062,0.352,0.448,0.499,0.092,0.438,20.389,20.122,19.873,19.608,19.403,0.11,0.0842441150450046,19.774999618530277,8.0,19.68149948120117,20.097999572753903,19.590999603271484,10.0,19.49489974975586,19.7593994140625,19.27560043334961,19.0,19.141300201416016,19.58309936523437,19.094200134277344,12.0,18.95680046081543,19.37350082397461,18.834699630737305,7.0,18.436899185180664,19.195600509643555,0.4938996061515076,,21.1374474,0.04824051,15.22399997711182,14.00899982452393,11.42000007629395,,,,,0.4948933993759814,0.209,0.175,0.132,0.105,0.073,0.034,0.022,0.015,0.204,0.159,0.11,0.082,0.061,0.153,0.11,0.081,0.064,0.052
5BZQJ2207-5707,22 07 54.0,-57 07 36.69,2.725,16.9,7211,474.0,,0.2,,0.589,321.0,,-0.396,-1.709,,,,-0.924,-1.17,,,0.125,0.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3130028778744566,,21.1915,0.0238790773,14.17800045013428,13.08399963378906,9.581999778747559,7.421000003814697,15.91199970245361,15.51599979400635,14.85099983215332,0.01851036463990721,0.103,0.086,0.065,0.052,0.036,0.017,0.011,0.007,0.101,0.079,0.055,0.04,0.03,0.076,0.054,0.04,0.032,0.026
5BZUJ2208+6519,22 08 03.11,+65 19 38.78,1.121,,7900,463.0,,,1e-09,,317.0,,0.207,-0.334,,,,0.491,0.233,,,0.101,,,,,,,,,,0.0067729049956765,21.83289909362793,4.0,21.63010025024414,21.95870018005371,20.747900009155277,5.0,20.688600540161133,20.81220054626465,20.50309944152832,9.0,20.3789005279541,20.701799392700195,20.373899459838867,5.0,20.135499954223636,20.543800354003903,19.883100509643555,2.0,19.861299514770508,19.898799896240234,,,,,15.47599983215332,14.27799987792969,11.2209997177124,8.902999877929688,,,,0.2899428496803908,3.271,2.737,2.07,1.637,1.136,0.535,0.339,0.228,3.199,2.493,1.725,1.282,0.953,2.394,1.714,1.27,0.998,0.82
5BZUJ2209-4710,22 09 16.25,-47 10 00.01,0.006,10.3,7900,98.0,291.0,31.6,,-0.014,217.0,,-0.078,-0.518,,,,-0.312,-0.377,,,0.27,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.253000259399414,7.885000228881836,5.304999828338623,3.046000003814697,10.90799999237061,9.826000213623047,9.486000061035156,0.5767817915437286,0.066,0.055,0.042,0.033,0.023,0.011,0.007,0.005,0.064,0.05,0.035,0.026,0.019,0.048,0.035,0.026,0.02,0.017
5BZUJ2209-2453,22 09 22.95,-24 53 32.78,0.159,17.3,7900,455.0,,0.47,,0.556,111.0,,-1.504,-2.246,-0.339,2.066,,,,,0.28,0.918,,0.117,,,,,,,,0.1606326003102736,19.058900833129883,12.0,18.95219993591309,19.146499633789062,18.35950088500977,9.0,18.268999099731445,18.45429992675781,17.657400131225586,19.0,17.54050064086914,17.89739990234375,17.838600158691406,12.0,17.740400314331055,17.996000289916992,17.70400047302246,16.0,17.560400009155273,17.80459976196289,0.685597568005038,20.7136822,20.5797215,0.0328191556,13.1569995880127,12.30700016021729,9.604999542236328,7.079999923706055,15.9689998626709,14.97799968719482,14.16300010681152,0.110071867434497,0.14,0.117,0.088,0.07,0.049,0.023,0.014,0.01,0.137,0.107,0.074,0.055,0.041,0.102,0.073,0.054,0.043,0.035
5BZUJ2211-2849,22 11 05.29,-28 49 32.91,1.84,18.6,7900,80.0,,0.37,,0.484,,,,,,,,,,,,,,,,,,,,,,0.5999839845411621,18.322799682617188,12.0,18.269800186157227,18.357200622558597,18.188899993896484,10.0,18.15239906311035,18.210599899291992,17.996999740600586,19.0,17.929100036621094,18.194599151611328,18.02899932861328,11.0,17.97960090637207,18.066499710083008,17.959999084472656,14.0,17.903400421142578,18.084699630737305,2.605235295517873,,21.050106,0.0179469418,15.33500003814697,14.06700038909912,10.38799953460693,7.97700023651123,,,,0.4436058358092613,0.078,0.065,0.049,0.039,0.027,0.013,0.008,0.005,0.076,0.059,0.041,0.03,0.023,0.057,0.041,0.03,0.024,0.019
5BZBJ2211-0003,22 11 08.33,-00 03 02.48,0.362,18.7,7300,26.0,,1.59,,0.499,,,,-0.265,,,,,,,,,,,,19.576,19.183,18.703,18.419,18.173,0.14,0.2239585083106669,19.08989906311035,8.0,19.019500732421875,19.20159912109375,18.32069969177246,15.0,18.16530036926269,18.71999931335449,17.85849952697754,16.0,17.777599334716797,18.17289924621582,18.202800750732425,6.0,17.974000930786133,18.29019927978516,17.893600463867188,8.0,17.715099334716797,18.14949989318848,0.412660764569988,20.58186,19.8336487,0.06001308,14.29500007629395,13.61699962615967,11.49499988555908,,16.61599922180176,15.82999992370605,15.54399967193604,0.1903336228951112,0.264,0.22,0.167,0.132,0.092,0.043,0.027,0.018,0.258,0.201,0.139,0.103,0.077,0.193,0.138,0.102,0.08,0.066
5BZGJ2211-0023,22 11 09.88,-00 23 27.38,0.448,19.3,7309,51.0,,,,0.516,,,,,,,,,,,,,,,,20.849,20.124,19.313,18.776,18.446,0.2,0.0924011912175457,20.2362003326416,12.0,20.15290069580078,20.37470054626465,19.5408992767334,12.0,19.4064998626709,19.66029930114746,19.07819938659668,13.0,18.963600158691406,19.20929908752441,18.793800354003903,9.0,18.59239959716797,18.95639991760254,18.56719970703125,9.0,18.397199630737305,18.731199264526367,0.7515820796414783,22.1054115,21.12742,0.0845849738,14.36200046539307,13.95100021362305,11.71399974822998,,16.78499984741211,15.9709997177124,15.49699974060059,0.1899827066054045,0.377,0.316,0.239,0.189,0.131,0.062,0.039,0.026,0.369,0.288,0.199,0.148,0.11,0.276,0.198,0.146,0.115,0.095
5BZUJ2211-1328,22 11 24.1,-13 28 09.69,0.392,16.7,7900,1330.0,464.0,1.5,,0.565,630.0,0.062,-0.273,-0.318,-0.225,-0.108,0.461,0.255,0.075,,0.485,0.226,0.316,0.102,0.268,,,,,,,0.0348872709300742,16.706300735473633,9.0,16.520200729370117,16.83180046081543,16.515100479125977,12.0,16.458099365234375,16.551000595092773,16.808799743652344,32.0,16.7189998626709,16.901100158691406,16.314899444580078,5.0,16.251800537109375,16.532100677490234,16.229900360107422,7.0,16.047500610351562,16.49959945678711,1.033690366020111,17.1813679,16.80404,0.0465488546,11.96199989318848,10.9370002746582,8.572999954223633,6.330999851226807,15.52999973297119,14.69200038909912,13.63300037384033,0.08579806994307257,0.2,0.167,0.126,0.1,0.069,0.033,0.021,0.014,0.195,0.152,0.105,0.078,0.058,0.146,0.105,0.077,0.061,0.05
5BZUJ2211+2919,22 11 30.3,+29 19 48.89,0.149,16.6,7900,27.0,,0.44,,0.276,,,,,,,,,,,,,,,,17.738,17.193,16.639,16.272,16.115,0.16,0.2289541524399394,17.732099533081055,11.0,17.619600296020508,17.875600814819336,17.315000534057617,16.0,17.10099983215332,17.503299713134766,16.90760040283203,15.0,16.704500198364258,17.009599685668945,17.087200164794922,4.0,17.0718994140625,17.11370086669922,16.725500106811523,11.0,16.374000549316406,16.809499740600586,0.68625113224366,20.1971474,19.5213814,0.06999559,12.93099975585938,12.125,9.413999557495117,7.163000106811523,15.26099967956543,14.36400032043457,13.89299964904785,0.5479348939556474,0.302,0.253,0.191,0.151,0.105,0.049,0.031,0.021,0.295,0.23,0.159,0.118,0.088,0.221,0.158,0.117,0.092,0.076
5BZQJ2211-3707,22 11 50.52,-37 07 05.01,0.32,16.5,7211,187.0,,0.81,,0.52,311.0,,0.545,-0.955,,,,-0.189,-0.429,,,0.15,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9462196470082457,17.78734,17.53837,0.019111475,13.10200023651123,12.05700016021729,9.312000274658203,6.993000030517578,16.39200019836426,15.64099979400635,14.53699970245361,0.0873854633076392,0.081,0.068,0.052,0.041,0.028,0.013,0.008,0.006,0.08,0.062,0.043,0.032,0.024,0.06,0.043,0.032,0.025,0.02
5BZQJ2211+1841,22 11 53.88,+18 41 49.88,0.07,15.3,7211,82.0,302.0,2.9,,0.331,146.0,,0.207,1.083,-0.128,-1.656,1.528,0.377,0.598,,0.21,0.557,0.962,,,16.03,15.693,15.262,14.739,14.648,0.12,0.133391538389781,16.481199264526367,10.0,16.264999389648438,16.591999053955078,16.33340072631836,10.0,16.290800094604492,16.420299530029297,15.675299644470217,15.0,15.511099815368652,15.896200180053713,15.7322998046875,9.0,15.651399612426758,15.792799949645996,15.472900390625,13.0,15.2524995803833,15.883099555969238,0.6082358299861623,16.8156967,16.47173,0.0524182133,11.15799999237061,10.33600044250488,8.041999816894531,6.367000102996826,13.99899959564209,13.29599952697754,12.55200004577637,0.1148425148131372,0.227,0.19,0.144,0.114,0.079,0.037,0.024,0.016,0.222,0.173,0.12,0.089,0.066,0.166,0.119,0.088,0.069,0.057
5BZUJ2212+2355,22 12 05.96,+23 55 40.51,1.125,19.6,7900,557.0,435.0,0.33,1e-09,0.756,821.0,0.376,0.168,0.352,-0.186,-0.863,-0.085,-0.367,-0.142,0.134,0.39,0.711,0.655,0.743,0.784,20.586,20.133,19.611,19.301,19.06,0.17,0.0918339950410375,20.20809936523437,6.0,20.080799102783203,20.34259986877441,17.62820053100586,15.0,17.575700759887695,19.840499877929688,18.608299255371094,14.0,17.991899490356445,19.822599411010746,19.51650047302246,5.0,19.47439956665039,19.781700134277344,18.445899963378903,5.0,18.410200119018555,19.05900001525879,0.5415990864715257,,20.7872372,0.07585846,14.92899990081787,13.84500026702881,11.10499954223633,8.680000305175781,,,,0.1149348685280244,0.314,0.263,0.199,0.157,0.109,0.051,0.033,0.022,0.307,0.239,0.166,0.123,0.092,0.23,0.165,0.122,0.096,0.079
5BZQJ2212+0646,22 12 50.83,+06 46 08.68,1.121,19.3,7211,327.0,199.0,0.22,1.2e-09,0.743,344.0,,0.49,-0.898,,,,,,,,0.287,0.242,,,20.023,19.788,19.277,19.028,18.912,0.21,0.1551371180242273,19.60540008544922,8.0,19.561899185180664,19.80419921875,18.87150001525879,21.0,18.46419906616211,19.629100799560547,19.6879997253418,20.0,19.434799194335938,20.188400268554688,19.31279945373535,8.0,19.219900131225582,20.49329948425293,18.284799575805664,4.0,18.13039970397949,18.70199966430664,0.2283421671830271,,20.685751,0.0909502,14.38300037384033,13.28400039672852,10.51000022888184,7.989999771118164,,,,0.1561735086988418,0.393,0.329,0.248,0.197,0.136,0.064,0.041,0.027,0.384,0.299,0.207,0.154,0.114,0.287,0.206,0.152,0.12,0.099
5BZQJ2213-2529,22 13 02.5,-25 29 30.08,1.833,18.8,7211,1210.0,465.0,,7e-10,0.821,937.0,,0.146,-1.311,-0.601,0.295,-0.174,-0.005,-0.414,,0.464,0.361,0.321,0.447,0.567,,,,,,,0.0387041725840974,19.561399459838867,6.0,19.51609992980957,19.622100830078125,19.372499465942383,8.0,19.25860023498535,19.425800323486328,18.865100860595703,12.0,18.60610008239746,19.230199813842773,19.10140037536621,10.0,18.74740028381348,19.19179916381836,18.5585994720459,10.0,18.461599349975582,19.27400016784668,0.2746443934965334,,21.2748585,0.0242374856,13.89500045776367,12.58399963378906,8.883000373840332,6.389999866485596,,,,0.2197224615234738,0.104,0.087,0.066,0.052,0.036,0.017,0.011,0.007,0.102,0.079,0.055,0.041,0.03,0.076,0.055,0.04,0.032,0.026
